time,open,high,low,close,volume,turnover,MA5,MA10,MA20,RSI,EMA12,EMA26,MACD,Signal,Histogram,Upper_Band,Lower_Band,Trade_Signal,Position,Cash,Holdings,Portfolio,Returns,Cum_Returns,Cum_Max,Drawdown
2024-10-28,421.000,422.200,413.600,417.200,15551935,6490536102.000,,,,,417.2,417.2,0.0,0.0,0.0,,,0,0,100000.0,0.0,100000.0,,,,
2024-10-29,419.400,423.400,415.200,418.400,13797786,5779088134.000,,,,,417.38461538461536,417.2888888888889,0.09572649572646696,0.019145299145293393,0.07658119658117357,,,1,0,100000.0,0.0,100000.0,0.0,1.0,1.0,0.0
2024-10-30,413.600,418.000,410.600,411.000,17895482,7390929003.000,,,,,416.4023668639053,416.8230452674897,-0.420678403584418,-0.06881944140064888,-0.3518589621837691,,,-1,241,322.4,99677.6,100000.0,0.0,1.0,1.0,0.0
2024-10-31,410.400,418.800,404.600,404.600,22753709,9311202110.000,,,,,414.58661811561217,415.9176345069349,-1.3310163913227484,-0.32125883138506883,-1.0097575599376796,,,0,0,99228.8,0.0,99228.8,-0.007711999999999941,0.9922880000000001,1.0,0.7711999999999941
2024-11-01,406.000,422.400,406.000,419.200,21086569,8772957316.000,414.08000000000004,,,,415.29636917474875,416.1607726916064,-0.8644035168576352,-0.42988776847958216,-0.434515748378053,,,0,0,99228.8,0.0,99228.8,0.0,0.9922880000000001,1.0,0.7711999999999941
2024-11-04,423.000,423.800,416.000,419.000,11706119,4907800634.000,414.43999999999994,,,,415.8661585324797,416.37108582556147,-0.5049272930817779,-0.44489567340002134,-0.06003161968175652,,,0,0,99228.8,0.0,99228.8,0.0,0.9922880000000001,1.0,0.7711999999999941
2024-11-05,415.200,427.800,415.200,427.800,15270863,6467649437.000,416.32,,,,417.7021341428674,417.21767206070507,0.484462082162338,-0.2590241222875495,0.7434862044498876,,,1,0,99228.8,0.0,99228.8,0.0,0.9922880000000001,1.0,0.7711999999999941
2024-11-06,425.000,426.200,413.200,419.800,20755203,8721758302.000,418.08000000000004,,,,418.02488273627245,417.40895561176393,0.6159271245085165,-0.0840338729283363,0.6999609974368528,,,0,233,203.8,99025.0,99228.8,0.0,0.9922880000000001,1.0,0.7711999999999941
2024-11-07,417.000,429.600,414.400,428.400,19924018,8451854957.000,422.84,,,,419.62105462299974,418.22310704792955,1.3979475750701909,0.21236241667136913,1.1855851583988217,,,0,233,203.8,97161.0,97364.8,-0.01878486890902642,0.9736480000000001,1.0,2.635199999999993
2024-11-08,435.000,436.000,419.400,420.800,19389836,8248754864.000,423.16,418.62,,,419.80243083484595,418.4139880073422,1.3884428275037521,0.44757849883784573,0.9408643286659064,,,0,233,203.8,101355.0,101558.8,0.04307511544213094,1.015588,1.015588,0.0
