time,open,high,low,close,volume,turnover,MA5,MA10,MA20,RSI,EMA12,EMA26,MACD,Signal,Histogram,Upper_Band,Lower_Band,Trade_Signal,Position,Cash,Holdings,Portfolio,Returns,Cum_Returns,Cum_Max,Drawdown
2024-12-19,75.050,75.950,75.000,75.500,28546590,2158720705.000,75.03,74.435,73.12,82.0,74.23282170422999,73.16801124275138,1.064810461478615,0.8017997189669721,0.2630107425116428,76.24045880567189,69.99954119432812,-1,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2024-12-20,75.300,75.750,74.850,75.350,19188904,1442861312.000,75.29,74.69500000000001,73.365,79.61165048543688,74.4046952881946,73.3296400395846,1.0750552486099991,0.8564508248955776,0.21860442371442157,76.37010092658265,70.35989907341734,-1,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2024-12-23,75.800,75.900,75.200,75.750,26855829,2032339460.000,75.47,74.87,73.6075,81.81818181818181,74.61166524385698,73.50892596257833,1.1027392812786445,0.9057085161721911,0.19703076510645345,76.55730374012641,70.65769625987359,-1,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2024-12-24,75.600,76.300,75.600,76.050,15777082,1200054952.000,75.66,75.095,73.85,81.98198198198199,74.83294751403282,73.697153669054,1.1357938449788207,0.9517255819335171,0.18406826304530366,76.76367013991138,70.9363298600886,-1,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2024-12-27,75.600,76.450,75.600,76.000,19945041,1519812516.000,75.72999999999999,75.285,74.05,81.25,75.01249405033546,73.86773487875371,1.1447591715817538,0.9903322998631645,0.15442687171858926,76.9780854172184,71.1219145827816,-1,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2024-12-30,76.000,76.500,75.800,76.150,24341770,1857406171.000,75.86,75.445,74.275,80.9090909090909,75.18749496566846,74.03679155440159,1.1507034112668748,1.0224065221439067,0.1282968891229681,77.1168859564512,71.43311404354881,-1,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2024-12-31,76.050,76.800,75.900,76.600,13235783,1013398534.000,76.11,75.7,74.49,77.65957446808511,75.40480343248869,74.22665884666814,1.1781445858205473,1.0535541348792348,0.12459045094131249,77.35330688466856,71.62669311533143,-1,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-02,76.600,76.600,74.950,75.600,34880883,2641653865.000,76.08,75.775,74.655,66.36363636363636,75.43483367364428,74.32838782098902,1.1064458526552556,1.064132478434439,0.0423133742208166,77.36305815066247,71.94694184933753,0,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-03,75.600,76.300,75.500,75.850,20415268,1552380365.000,76.03999999999999,75.85,74.83500000000001,66.05504587155963,75.49870541616055,74.44109983424909,1.05760558191146,1.0628270991298432,-0.005221517218383154,77.34101381942698,72.32898618057304,-1,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-06,75.750,76.700,75.700,75.900,20766839,1584077189.000,76.02000000000001,75.875,75.005,63.366336633663366,75.56044304444355,74.5491665131936,1.0112765312499477,1.052516985553864,-0.04124045430391643,77.29615002150749,72.7138499784925,0,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-07,75.400,75.800,74.400,75.600,27731046,2085272424.000,75.91,75.885,75.16,65.97938144329896,75.56652872991377,74.62700603073482,0.9395226991789514,1.0299181282788816,-0.09039542909993026,77.13526813636213,73.18473186363786,0,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-08,75.500,75.800,74.950,75.300,25635626,1933529679.000,75.65,75.88,75.2875,55.17241379310345,75.52552430992704,74.67685743586557,0.8486668740614647,0.9936678774353983,-0.14500100337393362,76.90447410713936,73.67052589286062,-1,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-09,76.000,76.000,74.900,75.250,18502446,1394029860.000,75.58,75.83,75.35,51.807228915662655,75.48313595455365,74.71931244061626,0.7638235139373819,0.947699004735795,-0.18387549079841314,76.84982455114317,73.85017544885682,0,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-10,75.100,75.550,74.400,74.800,19925225,1489787930.000,75.37,75.705,75.4,39.50617283950616,75.37803811539155,74.7252892968669,0.6527488185246426,0.8887089674935646,-0.23596014896892203,76.74046339198969,74.05953660801032,0,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-13,74.300,74.400,73.500,74.150,21740820,1608549360.000,75.02,75.52000000000001,75.4025,35.164835164835154,75.18910917456208,74.68267527487676,0.5064338996853195,0.8122539539319157,-0.3058200542465962,76.73290357944944,74.07209642055057,0,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-14,74.000,74.650,73.700,74.300,25072759,1862370316.000,74.76,75.33500000000001,75.39,38.46153846153846,75.05232314770637,74.65432895821922,0.39799418948715015,0.7294020010429626,-0.33140781155581245,76.75828744287051,74.02171255712949,0,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-15,74.300,74.800,74.050,74.500,19930574,1483890326.000,74.6,75.125,75.4125,35.632183908045974,74.96735035575155,74.64289718353632,0.32445317221522885,0.6484122352774159,-0.323959063062187,76.7004502278718,74.12454977212819,0,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-16,74.600,75.400,74.400,75.350,16343531,1226219794.000,74.62,75.1,75.4375,42.857142857142854,75.02621953178978,74.69527516994104,0.33094436184873643,0.58491866059168,-0.2539742987429435,76.69860853491818,74.17639146508182,0,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-17,75.350,75.700,74.650,75.100,13480917,1013059122.000,74.67999999999999,75.025,75.4375,41.1764705882353,75.03757037305289,74.72525478698245,0.3123155860704401,0.530398045687432,-0.2180824596169919,76.69860853491818,74.17639146508182,0,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-20,75.150,75.850,74.950,75.400,12108712,913155485.000,74.92999999999999,74.975,75.42499999999998,42.857142857142854,75.0933287771986,74.77523591387263,0.3180928633259583,0.4879370092151373,-0.16984414588917895,76.68218984874632,74.16781015125365,0,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-21,75.100,75.600,74.900,75.400,11171039,839943335.000,75.15,74.955,75.42,37.5,75.14050896532189,74.82151473506725,0.31899423025463136,0.4541484534230361,-0.13515422316840475,76.676729255271,74.163270744729,1,0,99997.45,0.0,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-22,75.050,75.500,74.700,75.000,14400166,1080602787.000,75.25,74.925,75.4025,42.857142857142854,75.1188922014262,74.83473586580301,0.2841563356231944,0.4201500298630678,-0.1359936942398734,76.67300549409582,74.13199450590419,0,1332,30.85,99966.6,99997.45,0.0,0.9999745000000002,1.0069145000000002,0.6892342895052107
2025-01-23,75.450,76.000,74.650,74.850,17653955,1327181484.000,75.15,74.885,75.35749999999999,37.80487804878049,75.07752417043756,74.8358665424102,0.24165762802735458,0.3844515494959252,-0.14279392146857062,76.63988059873084,74.07511940126913,0,1332,30.85,100499.4,100530.25,0.005328135867464612,1.0053025000000002,1.0069145000000002,0.16009303669774808
2025-01-24,74.800,75.450,74.700,75.300,15834394,1190064466.000,75.19,74.935,75.32000000000001,43.33333333333333,75.11175122113947,74.87024679852796,0.24150442261151284,0.3558621241190427,-0.11435770150752989,76.56028859120569,74.07971140879432,0,1332,30.85,99633.6,99664.45,-0.008612333103717562,0.9966445000000002,1.0069145000000002,1.0199475725098803
2025-01-27,75.300,75.900,74.950,75.900,20487006,1548146169.000,75.28999999999999,75.10999999999999,75.315,53.125,75.23302026404109,74.94652481345182,0.2864954505892712,0.3419887894130884,-0.05549333882381724,76.54450567730596,74.08549432269403,0,1332,30.85,100299.6,100330.45,0.00668242286994003,1.0033045,1.0069145000000002,0.3585210065005631
2025-01-28,75.950,76.200,75.450,75.700,4209153,319281578.000,75.35,75.25,75.29249999999999,54.255319148936174,75.30486330034246,75.00233779023317,0.30252551010929096,0.3340961335523289,-0.03157062344303796,76.47316662704245,74.11183337295753,0,1332,30.85,101165.4,101196.25,0.008629483870549848,1.0119625,1.0119625,0.0
2025-02-03,74.550,75.950,74.550,75.950,8795614,661355055.000,75.53999999999999,75.39500000000001,75.26,57.14285714285714,75.40411510028977,75.07253499095664,0.33158010933313165,0.3335929287084895,-0.002012819375357855,76.31859887537662,74.20140112462339,0,1332,30.85,99300.6,99331.45,-0.01842756030979409,0.9933145000000001,1.0119625,1.8427560309794084
2025-02-04,76.000,76.900,75.700,76.500,17482654,1337356768.000,75.87,75.51,75.305,67.0,75.57271277716826,75.17827313977466,0.394439637393603,0.3457622704455122,0.04867736694809077,76.49305457964347,74.11694542035654,1,1332,30.85,101232.0,101262.85,0.01944399281395781,1.0126285000000002,1.0126285000000002,0.0
2025-02-05,76.350,76.400,75.400,75.700,22428492,1698163427.000,75.95,75.57,75.2975,65.0485436893204,75.59229542683468,75.21691957386543,0.37537585296925613,0.351684986950261,0.023690866018995116,76.47289467055974,74.12210532944026,0,1332,30.85,101698.2,101729.05,0.004603860152069483,1.0172905,1.0172905,0.0
2025-02-06,75.950,76.300,75.300,75.550,25296336,1915476290.000,75.88,75.58500000000001,75.28,62.135922330097095,75.58578843809089,75.24159219802354,0.3441962400673475,0.3501872375736783,-0.0059909975063308085,76.42772085364692,74.13227914635308,-1,1332,30.85,101165.4,101196.25,-0.005237442008944382,1.0119625,1.0172905,0.5237442008944346
2025-02-07,75.500,75.950,74.900,75.500,36811778,2772092885.000,75.84,75.595,75.275,60.0,75.57259021684614,75.26073351668846,0.3118567001576764,0.34252113009047797,-0.03066442993280155,76.4177114568803,74.13228854311971,0,0,100596.85,0.0,100596.85,-0.005923144385290846,1.0059685000000003,1.0172905,1.1129564269006573
2025-02-10,76.100,78.300,75.900,77.150,56686933,4379453193.000,76.08000000000001,75.81,75.36749999999999,65.51724137931035,75.81526864502365,75.40067918211895,0.41458946290470067,0.3569347966533225,0.05765466625137816,76.78516115764525,73.94983884235474,1,0,100596.85,0.0,100596.85,0.0,1.0059685000000003,1.0172905,1.1129564269006573
2025-02-11,77.050,77.700,76.850,77.050,37694437,2913709037.000,76.19000000000001,76.03,75.45750000000001,67.2566371681416,76.00522731502001,75.52285109455458,0.48237622046542583,0.3820230814157432,0.10035313904968263,77.06021972793663,73.8547802720634,0,1305,46.6,100550.25,100596.85,0.0,1.0059685000000003,1.0172905,1.1129564269006573
2025-02-12,77.200,78.300,77.200,77.900,41999623,3276957205.000,76.63,76.29,75.6125,70.16129032258064,76.29673080501694,75.69893619866166,0.5977946063552793,0.42517738640365044,0.17261721995162882,77.518411855255,73.706588144745,-1,1305,46.6,100746.0,100792.6,0.001945885979531159,1.0079260000000003,1.0172905,0.9205335152544701
2025-02-13,78.350,79.000,78.000,78.000,47099716,3707434399.000,77.12,76.5,75.80499999999999,70.63492063492063,76.55877221962972,75.86938536913117,0.6893868504985505,0.4780192792226305,0.21136757127592004,77.8607749211228,73.74922507887719,-1,0,102293.35,0.0,102293.35,0.014889485934483249,1.0229335000000004,1.0229335000000004,0.0
2025-02-14,78.350,79.950,78.250,79.900,57302080,4544051588.000,78.0,76.92,76.08500000000001,81.41025641025641,77.0728072627636,76.1679494158622,0.9048578469014075,0.5633869927583859,0.3414708541430216,78.7212054069003,73.44879459309972,-1,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-02-17,81.000,82.650,79.400,80.250,62459360,5043687854.000,78.62,77.35,76.3725,83.75,77.56160614541535,76.47032353320574,1.0912826122096106,0.6689661166486309,0.4223164955609797,79.49094681312957,73.25405318687044,-1,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-02-18,80.000,80.950,80.000,80.500,33039789,2660436785.000,79.31000000000002,77.75,76.63000000000001,83.33333333333333,78.01366673842837,76.76881808630161,1.2448486521267625,0.7841426237442572,0.4607060283825053,80.20938542210844,73.05061457789158,-1,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-02-19,80.000,81.450,80.000,80.750,33825705,2734213591.000,79.88,78.25500000000001,76.9125,82.5503355704698,78.43464108636246,77.06372045027926,1.3709206360831985,0.9014982262120456,0.4694224098711529,80.85669960528347,72.96830039471652,-1,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-02-20,80.750,80.800,78.600,80.100,49461039,3941996058.000,80.3,78.71,77.14750000000001,77.84810126582278,78.69085014999901,77.28863004655487,1.4022201034441366,1.0016426016584639,0.40057750178567275,81.26836794638966,73.02663205361036,-1,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-02-21,80.950,83.000,80.700,82.500,59907014,4917486309.000,80.82000000000001,79.41,77.5025,82.58706467661692,79.27687320384531,77.67465745051376,1.6022157533315493,1.121757231993081,0.4804585213384682,82.17576945172478,72.82923054827522,-1,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-02-24,82.850,83.350,80.700,81.100,46270985,3786625085.000,80.99000000000001,79.80499999999999,77.8075,71.10091743119267,79.55735424940757,77.92838652825348,1.6289677211540834,1.2231993298252817,0.4057683913288017,82.58808298580976,73.02691701419025,-1,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-02-25,80.200,81.000,79.500,80.150,54027549,4327448538.000,80.92,80.11500000000001,78.0725,70.13574660633483,79.64853051872949,78.0929504891236,1.555580029605892,1.2896754697814037,0.26590455982448824,82.74925944938073,73.39574055061928,-1,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-02-26,80.150,80.950,78.550,79.000,68201601,5405982872.000,80.57000000000001,80.225,78.2575,64.31535269709545,79.5487565927711,78.1601393417811,1.388617250989995,1.309463826023122,0.07915342496687305,82.76203280479533,73.75296719520466,0,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-02-27,78.300,79.200,77.800,78.750,50419214,3959668840.000,80.3,80.3,78.4,63.26530612244898,79.42587096311401,78.20383272387139,1.2220382392426217,1.291978708667022,-0.06994046942440035,82.76878882408815,74.03121117591186,-1,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-02-28,78.800,80.250,78.700,79.000,33574269,2670470170.000,79.6,80.21,78.565,58.525345622119815,79.36035235340417,78.26280807765869,1.0975442757454772,1.2530918220827132,-0.155547546337236,82.74982219958137,74.38017780041862,-1,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-03-03,79.000,80.000,78.800,78.800,27462618,2180689928.000,79.14,80.065,78.7075,57.990867579908674,79.27414429903429,78.3026000719062,0.9715442271280921,1.196782303091789,-0.22523807596369694,82.70740460412611,74.70759539587388,0,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-03-04,78.950,80.000,78.350,79.500,20586646,1637187334.000,79.01,79.965,78.85749999999999,57.40740740740741,79.30889132995209,78.3912963628761,0.9175949670759849,1.1409448358886283,-0.2233498688126434,82.73187940701187,74.9831205929881,0,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
2025-03-05,79.550,81.500,79.550,81.250,26184093,2118961143.000,79.46000000000001,80.015,79.13499999999999,63.05220883534136,79.60752343303638,78.60305218784825,1.0044712451881281,1.1136501177485283,-0.10917887256040015,82.84885740734745,75.42114259265253,0,0,102293.35,0.0,102293.35,0.0,1.0229335000000004,1.0229335000000004,0.0
