time,open,high,low,close,volume,turnover,MA5,MA10,MA20,RSI,EMA12,EMA26,MACD,Signal,Histogram,Upper_Band,Lower_Band,Trade_Signal,Position,Cash,Holdings,Portfolio,Returns,Cum_Returns,Cum_Max,Drawdown
2024-11-21,84.350,84.950,83.600,84.400,45741828,3856588923.000,85.58,88.505,,23.631840796019915,88.7308619842699,91.73148070694111,-3.00061872267122,-1.9904160028530162,-1.0102027198182038,,,1,1095,35.1,92363.25,92398.35,-0.0053045986106311505,0.9239835,1.0,7.601650000000005
2024-11-22,83.600,84.050,80.200,80.700,110110185,9004779038.000,84.28,87.175,91.49249999999999,16.263736263736263,87.49534475592068,90.91433398790844,-3.4189892319877515,-2.2761306486799633,-1.1428585833077882,101.97723953696011,81.00776046303987,1,1095,35.1,91542.0,91577.1,-0.008888145729875063,0.9157709999999999,1.0,8.422900000000011
2024-11-25,80.700,82.800,79.900,81.950,163133423,13340401555.000,83.41,85.96,90.7575,12.00923787528869,86.64221479347135,90.25030924806336,-3.608094454592006,-2.542523409862372,-1.065571044729634,101.76774761899472,79.74725238100527,1,1095,35.1,88366.5,88401.6,-0.034675699492558776,0.8840159999999998,1.0,11.59840000000002
2024-11-26,81.800,84.450,81.800,83.350,78159824,6504231679.000,83.03,85.24,90.0475,20.99737532808399,86.13572020986038,89.7391752296883,-3.603455019827919,-2.7547097318554816,-0.8487452879724375,101.04484298053757,79.05015701946243,1,1095,35.1,89571.0,89606.1,0.01362531899875119,0.8960609999999999,1.0,10.393900000000011
2024-11-27,83.200,85.700,82.500,85.000,56559911,4769027231.000,83.08,84.685,89.50500000000001,22.622107969151685,85.96099402372802,89.38812521267435,-3.4271311889463334,-2.889194023273652,-0.5379371656726812,100.36675812075028,78.64324187924974,1,1095,35.1,91104.0,91139.1,0.017108210266934876,0.9113909999999998,1.0,8.860900000000015
2024-11-28,84.300,84.350,82.750,83.400,45005738,3752457992.000,82.88000000000001,84.22999999999999,88.9475,22.680412371134025,85.56699494315448,88.94456038210588,-3.377565438951393,-2.9868683064092005,-0.3906971325421926,99.86342149592801,78.031578504072,1,1095,35.1,92308.5,92343.6,0.013216062041429,0.9234359999999998,1.0,7.656400000000019
2024-11-29,82.900,84.800,82.850,83.650,36163262,3022413327.000,83.47,83.875,88.38000000000001,23.27365728900257,85.27207264420764,88.5523707241721,-3.280298079964467,-3.045554261120254,-0.23474381884421325,99.15020255881453,77.60979744118549,1,1095,35.1,90775.5,90810.6,-0.016601042194586357,0.9081059999999997,1.0,9.189400000000026
2024-12-02,84.250,85.650,83.750,84.000,55668722,4697832400.000,83.88,83.64500000000001,87.7775,29.96941896024464,85.07636916048338,88.21515807793713,-3.138788917453752,-3.0642011923869537,-0.07458772506679834,98.07908265817238,77.47591734182762,1,1095,35.1,92253.75,92288.85,0.01627838600339615,0.9228884999999998,1.0,7.711150000000022
2024-12-03,83.700,84.800,82.850,84.450,45041216,3777819788.000,84.1,83.565,87.08000000000001,31.845238095238088,84.98000467425517,87.93625747957142,-2.956252805316254,-3.0426115149728137,0.0863587096565599,96.17119875136618,77.98880124863385,1,1095,35.1,91651.5,91686.6,-0.006525707059953589,0.9168659999999998,1.0,8.313400000000016
2024-12-04,83.350,84.250,82.600,84.000,57896484,4837529514.000,83.9,83.49,86.56,36.51877133105802,84.82923472436975,87.64468285145502,-2.8154481270852614,-2.997178837395303,0.18173071031004184,95.05870578382377,78.06129421617624,0,1095,35.1,91268.25,91303.35,-0.004180000130880601,0.9130334999999998,1.0,8.696650000000016
2024-12-05,82.800,83.150,81.650,81.950,66632997,5469882440.000,83.61,83.245,85.875,33.54231974921629,84.38627553600517,87.22285449208798,-2.8365789560828034,-2.9650588611328033,0.12847990504999984,93.44672718945806,78.30327281054194,0,1095,35.1,90666.0,90701.1,-0.006596143514996933,0.9070109999999999,1.0,9.29890000000001
2024-12-06,82.200,84.700,81.750,83.950,73451040,6141975617.000,83.66999999999999,83.57000000000001,85.3725,43.10850439882698,84.3191562227736,86.98042082600739,-2.661264603233789,-2.9043000095530007,0.2430354063192115,91.9413639568962,78.80363604310381,0,1095,35.1,90009.0,90044.1,-0.007243572569682222,0.9004409999999998,1.0,9.955900000000018
2024-12-09,82.750,87.250,82.650,86.900,90092033,7629665747.000,84.25000000000001,84.065,85.0125,54.35356200527704,84.71620911157767,86.97446372778462,-2.258254616206955,-2.775090930883792,0.5168363146768371,90.21441007429502,79.81058992570499,0,1095,35.1,90611.25,90646.35,0.006688389355882229,0.9064634999999998,1.0,9.353650000000025
2024-12-10,91.250,91.400,86.550,86.600,97398890,8645274222.000,84.67999999999999,84.39000000000001,84.815,54.93333333333333,85.00602309441187,86.94672567387465,-1.94070257946278,-2.6082132605995896,0.6675106811368097,89.39437021641041,80.23562978358959,0,1095,35.1,99918.75,99953.85,0.10267925845883474,0.9995384999999997,1.0,0.046150000000033664
2024-12-11,87.300,87.700,86.150,86.200,51946094,4510324050.000,85.12,84.51,84.5975,54.787234042553195,85.18971184911774,86.89141266099504,-1.701700811877302,-2.426910770855132,0.72520995897783,88.37255315403489,80.8224468459651,0,1095,35.1,95593.5,95628.6,-0.043272470245018124,0.9562859999999996,1.0,4.371400000000037
2024-12-12,85.950,88.750,85.950,88.000,64845532,5684834944.000,86.33,84.97,84.6,71.59763313609469,85.6220638723304,86.97353024166208,-1.3514663693316749,-2.211821890550441,0.8603555212187661,88.38445574200006,80.81554425799993,-1,1095,35.1,94115.25,94150.35,-0.015458241572081977,0.9415034999999996,1.0,5.8496500000000395
2024-12-13,86.550,87.450,85.750,85.750,61023463,5275697665.000,86.69000000000001,85.17999999999999,84.5275,60.6145251396648,85.64174635351034,86.88289837190933,-1.2411520183989921,-2.0176879161201513,0.7765358977211592,88.15451486654034,80.90048513345967,0,0,94807.35,0.0,94807.35,0.006978200293466852,0.9480734999999997,1.0,5.192650000000032
2024-12-16,85.750,85.900,83.500,84.350,47958063,4048428768.000,86.17999999999999,85.215,84.42999999999999,52.79329608938547,85.44301614527798,86.69527627028641,-1.2522601250084335,-1.864602357897808,0.6123422328893744,87.95993215977742,80.90006784022256,0,0,94807.35,0.0,94807.35,0.0,0.9480734999999997,1.0,5.192650000000032
2024-12-17,83.900,84.100,82.550,83.400,52558686,4380517942.000,85.54,85.11,84.3375,45.348837209302324,85.12870596908137,86.45118173174669,-1.32247576266532,-1.7561770388513105,0.4337012761859904,87.87390837722762,80.80109162277239,0,0,94807.35,0.0,94807.35,0.0,0.9480734999999997,1.0,5.192650000000032
2024-12-18,84.850,84.850,83.650,84.050,35976303,3027714444.000,85.10999999999999,85.11500000000001,84.3025,52.0,84.96275120460732,86.27331641828397,-1.3105652136766537,-1.6670546738163792,0.3564894601397255,87.83557306224444,80.76942693775555,-1,0,94807.35,0.0,94807.35,0.0,0.9480734999999997,1.0,5.192650000000032
2024-12-19,82.700,83.450,82.050,82.950,56263173,4650030256.000,84.1,85.215,84.22999999999999,47.953216374269005,84.65309717312927,86.02714483174441,-1.3740476586151402,-1.6084532707761314,0.2344056121609912,87.81379393204571,80.64620606795427,0,0,94807.35,0.0,94807.35,0.0,0.9480734999999997,1.0,5.192650000000032
2024-12-20,81.800,82.250,79.350,80.100,132887681,10682159019.000,82.97,84.83,84.2,40.05102040816326,83.95262068495553,85.58809706643001,-1.6354763814744757,-1.6138578929158003,-0.02161848855867543,87.91582674798651,80.48417325201349,-1,0,94807.35,0.0,94807.35,0.0,0.9480734999999997,1.0,5.192650000000032
2024-12-23,80.700,81.350,79.900,81.000,57974855,4672586711.000,82.3,84.24,84.1525,41.39650872817955,83.49837134880853,85.24823802447223,-1.7498666756636965,-1.6410596494653795,-0.10880702619831695,88.01098006617269,80.29401993382731,0,0,94807.35,0.0,94807.35,0.0,0.9480734999999997,1.0,5.192650000000032
2024-12-24,82.300,83.950,82.150,83.150,46601344,3879417367.000,82.25,83.895,84.1425,48.045977011494244,83.44477575668414,85.09281298562243,-1.6480372289382927,-1.6424551653599622,-0.005582063578330576,88.0107615434353,80.2742384565647,0,0,94807.35,0.0,94807.35,0.0,0.9480734999999997,1.0,5.192650000000032
2024-12-27,83.000,83.350,81.350,82.350,44013080,3619241037.000,81.91,83.51,84.00999999999999,50.975609756097555,83.27634871719427,84.8896416533541,-1.6132929361598372,-1.6366227195199372,0.023329783360100054,87.935704764082,80.08429523591798,1,0,94807.35,0.0,94807.35,0.0,0.9480734999999997,1.0,5.192650000000032
2024-12-30,82.350,82.950,81.550,82.000,39010940,3200573362.000,81.72,82.91,83.94000000000001,44.827586206896555,83.07998737608746,84.67559412347602,-1.5956067473885582,-1.6284195250936615,0.03281277770510327,87.96029064149656,79.91970935850347,0,1151,22.5,94784.85,94807.35,0.0,0.9480734999999997,1.0,5.192650000000032
2024-12-31,82.000,83.500,81.800,82.400,31449160,2607697475.000,82.17999999999999,82.575,83.8775,36.19631901840491,82.97537393361246,84.50703159581113,-1.5316576621986684,-1.609067152514663,0.07740949031599453,87.9552283407618,79.79977165923819,0,1151,22.5,94382.0,94404.5,-0.004249143130780508,0.9440449999999997,1.0,5.5955000000000314
2025-01-02,82.400,82.700,80.800,81.300,48562393,3960395420.000,82.24,82.27000000000001,83.74249999999999,34.50292397660819,82.71762409767209,84.26947369982511,-1.5518496021530268,-1.5976236424423358,0.04577404028930898,87.9788433835275,79.50615661647248,0,1151,22.5,94842.4,94864.9,0.0048768861653840645,0.9486489999999997,1.0,5.135100000000026
2025-01-03,83.100,83.750,82.000,82.600,57859265,4781998642.000,82.13,82.19,83.65,40.0,82.69952808264561,84.14580898131955,-1.4462808986739333,-1.5673550936886553,0.12107419501472205,87.9020583250938,79.3979416749062,0,1151,22.5,95648.1,95670.6,0.008493130757529999,0.9567059999999998,1.0,4.329400000000017
2025-01-06,83.150,83.350,81.900,82.150,36259231,2984825773.000,82.09,82.0,83.55749999999999,32.432432432432435,82.61498530070014,83.99797127899959,-1.3829859782994447,-1.5304812706108133,0.1474952923113686,87.85771725277364,79.25728274722634,1,1151,22.5,95705.65,95728.15,0.0006015432118120501,0.9572814999999997,1.0,4.271850000000033
2025-01-07,82.150,82.450,80.500,81.400,57807719,4701374386.000,81.97,81.845,83.53,35.64356435643565,82.42806448520781,83.80552896203666,-1.3774644768288482,-1.4998779118544203,0.12241343502557211,87.8802450021748,79.1797549978252,0,1151,22.5,94554.65,94577.15,-0.012023631502332432,0.9457714999999997,1.0,5.422850000000034
2025-01-08,81.600,82.250,80.400,80.900,51033856,4139230361.000,81.67,81.925,83.37750000000001,37.89473684210527,82.19297764132969,83.5903045944784,-1.3973269531487063,-1.4793677201132776,0.0820407669645713,87.87702921513954,78.87797078486048,-1,1151,22.5,93921.6,93944.1,-0.00669347722996505,0.9394409999999997,1.0,6.055900000000025
2025-01-09,80.900,81.600,80.450,80.600,38857402,3144059265.000,81.53,81.885,83.0625,39.70588235294118,81.9479041580482,83.36880055044296,-1.4208963923947522,-1.4676734545695727,0.04677706217482047,87.40299172572097,78.72200827427903,0,0,93138.4,0.0,93138.4,-0.008576376802800989,0.9313839999999995,1.0,6.861600000000045
2025-01-10,80.900,81.200,79.500,79.600,49178401,3939500967.000,80.92999999999999,81.53,82.7125,34.050179211469526,81.58668813373309,83.08963013929903,-1.5029420055659415,-1.4747271647688465,-0.02821484079709502,86.98023389887169,78.44476610112832,-1,0,93138.4,0.0,93138.4,0.0,0.9313839999999995,1.0,6.861600000000045
2025-01-13,78.500,78.550,77.350,78.100,47082642,3675105334.000,80.12,81.10499999999999,82.3075,33.10104529616724,81.05027457469723,82.72002790675836,-1.6697533320611342,-1.513732398227304,-0.1560209338338301,86.71673373221049,77.89826626778952,0,0,93138.4,0.0,93138.4,0.0,0.9313839999999995,1.0,6.861600000000045
2025-01-14,78.750,80.350,78.350,79.950,62238203,4940666700.000,79.83,80.9,81.905,49.438202247191015,80.88100156320534,82.51484065440589,-1.6338390912005423,-1.5377537368219518,-0.09608535437859045,85.52539544219887,78.28460455780113,0,0,93138.4,0.0,93138.4,0.0,0.9313839999999995,1.0,6.861600000000045
2025-01-15,79.100,80.150,79.100,79.950,34729525,2766342005.000,79.64,80.655,81.615,45.783132530120476,80.73777055348144,82.32485245778322,-1.5870819043017832,-1.5476193703179182,-0.03946253398386501,84.84692951981509,78.3830704801849,0,0,93138.4,0.0,93138.4,0.0,0.9313839999999995,1.0,6.861600000000045
2025-01-16,80.100,81.450,79.250,80.450,40303852,3238879269.000,79.60999999999999,80.57,81.41999999999999,37.5,80.69349816063814,82.18597449794743,-1.4924763373092844,-1.5365907637161915,0.044114426406907103,84.41936835455657,78.42063164544341,1,0,93138.4,0.0,93138.4,0.0,0.9313839999999995,1.0,6.861600000000045
2025-01-17,80.000,80.750,79.600,80.750,40613226,3261068532.000,79.84,80.385,81.2875,42.23300970873787,80.7021907513092,82.07960601661799,-1.3774152653087839,-1.5047556640347102,0.12734039872592628,84.14957046880762,78.42542953119236,0,1164,18.4,93120.0,93138.4,0.0,0.9313839999999995,1.0,6.861600000000045
2025-01-20,82.700,86.100,82.400,84.550,92760400,7854543215.000,81.13,80.625,81.3125,59.27272727272728,81.29416140495394,82.26259816353517,-0.9684367585812339,-1.397491882944015,0.42905512436278115,84.28285794405137,78.34214205594863,1,1164,18.4,96262.8,96281.2,0.033743332503027856,0.9628119999999997,1.0,3.718800000000033
2025-01-21,85.800,85.950,83.900,84.800,45376591,3852994881.000,82.1,80.965,81.405,58.82352941176471,81.83352118880718,82.45055385512516,-0.6170326663179821,-1.2414000396188085,0.6243673733008264,84.68875587271323,78.12124412728677,0,1164,18.4,99871.2,99889.6,0.037477721507418016,0.9988959999999998,1.0,0.11040000000002159
2025-01-22,83.300,83.900,81.650,82.200,50020729,4123030430.000,82.55,81.095,81.51,52.98013245033113,81.8899025443753,82.43199431030108,-0.5420917659257753,-1.1015383848802018,0.5594466189544265,84.75209159258904,78.26790840741097,0,1164,18.4,96961.2,96979.6,-0.029132161906745058,0.9697959999999998,1.0,3.020400000000023
2025-01-23,83.850,84.250,82.550,82.900,35695244,2969428730.000,83.03999999999999,81.325,81.60499999999999,51.0344827586207,82.04530215293295,82.46666139842692,-0.4213592454939743,-0.9655025570029564,0.5441433115089821,84.89516077034791,78.31483922965207,0,1164,18.4,97601.4,97619.8,0.006601388333216329,0.9761979999999997,1.0,2.3802000000000323
2025-01-24,83.750,85.000,83.000,84.750,56000920,4724454919.000,83.84,81.84,81.685,58.17610062893082,82.46140951402019,82.63579759113604,-0.17438807711585014,-0.8072796610255352,0.632891583909685,85.20323819546084,78.16676180453916,0,1164,18.4,97485.0,97503.4,-0.0011923810538436719,0.9750339999999996,1.0,2.4966000000000377
2025-01-27,86.600,87.950,86.100,87.250,77324541,6751684422.000,84.38000000000001,82.75500000000001,81.92999999999999,66.57223796033995,83.19811574263247,82.977590362163,0.2205253804694678,-0.6017186527265346,0.8222440331960024,86.23720326894372,77.62279673105627,0,1164,18.4,100802.4,100820.8,0.034023428926581056,1.0082079999999995,1.0082079999999995,0.0
2025-01-28,88.500,88.500,87.650,88.300,28186080,2486488809.000,85.08,83.59,82.24499999999999,70.32967032967034,83.9830210129967,83.3718429279287,0.6111780850680049,-0.3591393051676267,0.9703173902356316,87.40985084107234,77.08014915892764,-1,1164,18.4,103014.0,103032.4,0.021935949724659842,1.0303239999999994,1.0303239999999994,0.0
2025-02-03,92.550,94.100,90.400,94.000,137951734,12779330954.000,87.44000000000001,84.99499999999999,82.825,78.38983050847457,85.5240947033049,84.1591138221562,1.3649808811486963,-0.014315267904362121,1.3792961490530584,90.1968882819875,75.45311171801251,-1,0,107746.6,0.0,107746.6,0.04575453934878748,1.0774659999999994,1.0774659999999994,0.0
2025-02-04,96.800,97.950,94.750,97.650,119029715,11520580337.000,90.39,86.715,83.64250000000001,84.38095238095238,87.38961859510414,85.1584387242187,2.231179870885441,0.4347837598535986,1.7963961110318425,93.50712446266826,73.77787553733177,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-05,99.000,99.650,95.300,97.550,130268715,12660016346.000,92.95,88.39500000000001,84.39,89.13480885311871,88.95275419585735,86.07633215205435,2.8764220438030037,0.9231114166434796,1.953310627159524,96.02825814422322,72.75174185577679,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-06,96.950,98.900,96.500,98.550,82663790,8088821329.000,95.21,89.79499999999999,85.21000000000001,88.75,90.42925355034083,87.00030754819848,3.4289460021423537,1.4242783337432545,2.004667668399099,98.39230871880542,72.02769128119459,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-07,98.000,100.900,97.700,100.000,111035834,11068566114.000,97.55,91.315,86.14,89.3909626719057,91.90167608105763,87.9632477298134,3.9384283512442266,1.927108337243449,2.011320014000778,100.73886801667922,71.54113198332078,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-10,103.000,106.500,103.000,105.500,154940987,16237333754.000,99.85,93.645,87.36999999999999,91.13300492610837,93.99372591474108,89.26226641649389,4.73145949824719,2.487978569444197,2.243480928802993,104.09972142467909,70.64027857532089,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-11,107.900,108.600,104.600,104.900,133001073,14110191458.000,101.3,95.845,88.58500000000001,89.26829268292683,95.67161423555014,90.42061705230915,5.250997183240983,3.0405822922035544,2.210414891037429,106.71546578203888,70.45453421796114,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-12,109.200,113.900,109.100,113.800,215324934,24162106001.000,104.55,98.75,90.295,90.7949790794979,98.46059666085011,92.15242319658255,6.308173464267568,3.6941005266163573,2.614072937651211,111.1098454107563,69.48015458924371,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-13,115.200,124.300,115.200,116.700,336901993,40055136971.000,108.18000000000002,101.69500000000001,92.225,91.42857142857143,101.26665871302701,93.97076221905792,7.295896493969096,4.414459720086906,2.88143677388219,115.31285280983094,69.13714719016905,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-14,116.900,124.300,116.800,124.100,267121701,32288035569.000,113.0,105.275,94.4325,98.38337182448036,104.7794804494844,96.20255761023881,8.576922839245583,5.246952343918641,3.3299704953269416,120.78980748568097,68.07519251431904,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-17,124.900,129.500,118.800,122.200,293596265,36437601894.000,116.34,108.095,96.545,94.15730337078652,107.45956038033295,98.12829408355445,9.331266296778495,6.063815134490612,3.267451162287882,124.7244979597429,68.3655020402571,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-18,122.000,128.600,122.000,126.300,197776235,24916497421.000,120.62,110.96,98.8375,94.43850267379679,110.35808955258942,100.21508711440227,10.143002438187153,6.8796525952299215,3.263349842957232,128.9009395027721,68.77406049722791,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-19,123.700,125.400,122.300,124.100,148288754,18407447195.000,122.67999999999999,113.61500000000001,101.005,89.66630785791173,112.47222962142182,101.98433992074284,10.487889700678977,7.601300016319733,2.886589684359244,131.8191269720988,70.19087302790119,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-20,122.400,123.600,118.400,120.900,178330455,21563930453.000,123.52000000000001,115.85,102.82250000000002,83.53909465020575,113.76880967966461,103.38549992661375,10.383309753050867,8.15770196366596,2.225607789384906,133.83744503927855,71.80755496072149,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-21,133.000,139.600,131.000,138.500,329402607,44457851497.000,126.4,119.7,105.50750000000001,86.77685950413223,117.57360819048544,105.98657400612385,11.587034184361599,8.843568407805089,2.7434657765565102,139.14032035844082,71.8746796415592,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-24,138.900,140.900,134.300,135.700,222538792,30616680233.000,129.1,122.72,108.1825,81.89438390611903,120.36228385348768,108.18756852418875,12.174715329298934,9.509797792103859,2.664917537195075,142.51301849302587,73.85198150697413,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-25,125.100,133.300,125.000,130.600,234415866,30430762258.000,129.95999999999998,125.28999999999999,110.5675,75.56071152358855,121.93731710679727,109.8477486335081,12.089568473289162,10.02575192834092,2.063816544948242,144.12138870709938,77.0136112929006,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-26,132.300,139.100,132.000,136.900,197155020,26983707379.000,132.52,127.6,113.175,77.41243745532523,124.23926832113615,111.8516191051001,12.387649216036053,10.498131385879947,1.8895178301561053,146.38478771386517,79.96521228613483,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-27,137.500,139.700,133.200,135.700,180178311,24571142385.000,135.48,129.5,115.5975,75.60975609756098,126.00245781019213,113.61816583805565,12.38429197213648,10.875363503131254,1.5089284690052267,147.9007583495843,83.2942416504157,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-02-28,133.600,133.800,127.100,127.500,209019085,27079502355.000,133.28,129.84,117.55749999999998,65.19337016574585,126.23284891631641,114.64644985005152,11.586399066264889,11.017570615757982,0.5688284505069063,147.5621009629749,87.55289903702504,0,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-03-03,129.800,134.500,128.600,130.400,164140645,21565128084.000,132.21999999999997,130.66,119.37749999999998,67.06827309236948,126.87394908303696,115.81337949078845,11.060569592248513,11.02617041105609,0.034399181192423356,147.73624459028164,91.01875540971832,0,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-03-04,126.600,129.300,124.500,127.800,133778504,16999549768.000,131.66000000000003,130.81,120.88500000000002,60.23391812865497,127.01641845487742,116.7012773062856,10.31514114859182,10.883964558563235,-0.5688234099714151,147.5345403337466,94.23545966625343,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
2025-03-05,128.400,131.500,126.600,129.900,132295744,17122580154.000,130.26,131.39000000000001,122.50250000000001,59.76331360946746,127.46004638489629,117.67896046878296,9.781085916113327,10.663388830073254,-0.8823029139599274,147.03116153792521,97.97383846207482,-1,0,107746.6,0.0,107746.6,0.0,1.0774659999999994,1.0774659999999994,0.0
